Date,Company SEDOL,return,abs_return,severity,reason,review_status,suggested_action,reviewer,review_notes,approved_action,corrected_return
2022-03-01,MQ3K38-R,1.9796735048294067,1.9796735048294067,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-08,K8T9P4-R,1.9755103588104248,1.9755103588104248,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-19,LNS08N-R,1.9738750457763672,1.9738750457763672,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-10-12,T7HRLL-R,1.9735790491104126,1.9735790491104126,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-06,FYRBN7-R,1.9719767570495605,1.9719767570495605,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-12-14,GKYKWV-R,1.9708240032196045,1.9708240032196045,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-06-01,XKP8XB-R,1.9696311950683594,1.9696311950683594,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2009-08-28,P0XT7P-R,1.969527244567871,1.969527244567871,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-05-14,BGYTM9-R,1.9659647941589355,1.9659647941589355,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-10-26,WDK2F1-R,1.945727825164795,1.945727825164795,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-09-09,WDK2F1-R,1.9450279474258423,1.9450279474258423,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2013-02-18,V9F2L4-R,1.9422078132629395,1.9422078132629395,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2026-01-26,HXT8KC-R,1.9421632,1.9421632,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-11-01,J8FJWQ-R,1.9409129619598389,1.9409129619598389,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-10-15,CN8LQT-R,1.9366779327392578,1.9366779327392578,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-03-05,JXR980-R,1.9340862035751343,1.9340862035751343,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2005-04-01,K13MZN-R,1.9204065799713135,1.9204065799713135,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-01,H6HJLJ-R,1.91777765750885,1.91777765750885,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-03-28,MBLWWK-R,1.9099295139312744,1.9099295139312744,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2013-04-30,SV82LD-R,1.9034886360168457,1.9034886360168457,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-09-19,K8YRNT-R,1.896066427230835,1.896066427230835,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-18,MBLWWK-R,1.894768476486206,1.894768476486206,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-02-15,HWYM1P-R,1.8778830766677856,1.8778830766677856,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2011-08-22,W169HX-R,1.8775240182876587,1.8775240182876587,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-11-12,HN0LVT-R,1.8754955530166626,1.8754955530166626,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-07-05,T7HRLL-R,1.872290849685669,1.872290849685669,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-28,GYM5PB-R,1.8722751,1.8722751,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-27,P52239-R,1.8713231086730957,1.8713231086730957,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-03,X32NYV-R,1.8665436506271362,1.8665436506271362,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-06-07,T57ZJ3-R,1.8583569526672363,1.8583569526672363,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-07,GYM5PB-R,1.8581264019012451,1.8581264019012451,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-17,XN4WDM-R,1.8576253652572632,1.8576253652572632,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-10,MBLWWK-R,1.8575129508972168,1.8575129508972168,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-01-18,T7HRLL-R,1.8566160202026367,1.8566160202026367,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-07-08,L93LBV-R,1.8543741703033447,1.8543741703033447,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2014-03-12,BYQW75-R,1.8500075340270996,1.8500075340270996,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-28,X32NYV-R,1.847630262374878,1.847630262374878,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-01-10,K8YRNT-R,1.8442476987838745,1.8442476987838745,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2006-04-12,VKDT1M-R,1.8438057899475098,1.8438057899475098,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-11-18,PW1CY3-R,1.8400001525878906,1.8400001525878906,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-08-10,X5CBFW-R,1.8386857509613037,1.8386857509613037,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-22,NM4FN2-R,1.827049732208252,1.827049732208252,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-16,VGJCQY-R,1.824263334274292,1.824263334274292,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-06-08,H8JXH0-R,1.8224732875823975,1.8224732875823975,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-25,GSY2V1-R,1.821843147277832,1.821843147277832,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2026-03-06,LF5C6W-R,1.8208527565002441,1.8208527565002441,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-09,XNQCR0-R,1.8191510438919067,1.8191510438919067,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-14,H0MW41-R,1.8136756420135498,1.8136756420135498,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-06-12,NCDJQK-R,1.808219075202942,1.808219075202942,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-20,MBLWWK-R,1.805102,1.805102,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-20,T7HRLL-R,1.8022809028625488,1.8022809028625488,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-26,GYM5PB-R,1.80173659324646,1.80173659324646,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2013-01-09,F3Q31N-R,1.7999999523162842,1.7999999523162842,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2006-03-06,TP5JV9-R,1.789721965789795,1.789721965789795,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-16,NPWN51-R,1.7895450592041016,1.7895450592041016,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-04-15,J5RFMZ-R,1.7786929607391357,1.7786929607391357,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-02-08,BT5LSL-R,1.777777910232544,1.777777910232544,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-22,T7HRLL-R,1.7757469415664673,1.7757469415664673,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-11-09,GKYKWV-R,1.7676819562911987,1.7676819562911987,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-12-21,TP1K7K-R,1.7657848596572876,1.7657848596572876,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-11-23,GKYKWV-R,1.7652723789215088,1.7652723789215088,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-04-22,K1PKDQ-R,1.7650995254516602,1.7650995254516602,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-01-22,GKYKWV-R,1.7636675834655762,1.7636675834655762,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-01-08,GKYKWV-R,1.763521432876587,1.763521432876587,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-04-26,WDK2F1-R,1.7625150680541992,1.7625150680541992,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-27,P85YX7-R,1.7612600326538086,1.7612600326538086,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-01-28,GKYKWV-R,1.761073350906372,1.761073350906372,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-05-07,GM3PSR-R,1.7587894201278687,1.7587894201278687,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-03-27,KZQ82T-R,1.7559056282043457,1.7559056282043457,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-21,C0NJ49-R,1.753674030303955,1.753674030303955,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-12-19,R3D0TH-R,1.7512609958648682,1.7512609958648682,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2006-06-02,SB0N9T-R,1.7506544589996338,1.7506544589996338,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-13,V9KKT0-R,1.7403453588485718,1.7403453588485718,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-10-05,HWYM1P-R,1.7400763034820557,1.7400763034820557,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-11-07,GKYKWV-R,1.7370543479919434,1.7370543479919434,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-10-23,BBD288-R,1.7298907041549683,1.7298907041549683,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-09-28,NYQ971-R,1.7248964309692383,1.7248964309692383,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-01-16,FL5CJW-R,1.723660945892334,1.723660945892334,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2009-10-12,R3NW58-R,1.7205884456634521,1.7205884456634521,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-05-14,GGKD94-R,1.7154796123504639,1.7154796123504639,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-26,MBLWWK-R,1.71457839012146,1.71457839012146,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-08-06,H46TW9-R,1.7112782001495361,1.7112782001495361,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-10-04,R075P4-R,1.704851746559143,1.704851746559143,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-11,GKYKWV-R,1.7034666538238525,1.7034666538238525,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-31,GKYKWV-R,1.7014613151550293,1.7014613151550293,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2011-09-16,V1F4QG-R,1.698136568069458,1.698136568069458,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-10-19,WDK2F1-R,1.6977051496505737,1.6977051496505737,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-28,V9KKT0-R,1.6973707675933838,1.6973707675933838,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-04,GKYKWV-R,1.6964255571365356,1.6964255571365356,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-12-12,GYM5PB-R,1.6934276819229126,1.6934276819229126,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-28,XKRR89-R,1.693101167678833,1.693101167678833,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-04-06,GKYKWV-R,1.6912386417388916,1.6912386417388916,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-02-11,GKYKWV-R,1.6895934343338013,1.6895934343338013,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-02-14,GKYKWV-R,1.6882436275482178,1.6882436275482178,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-02-28,GKYKWV-R,1.6878670454025269,1.6878670454025269,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2009-04-14,TQ3XWW-R,1.686856985092163,1.686856985092163,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-06-18,G4J6T3-R,1.6855510473251343,1.6855510473251343,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-03-04,BBD288-R,1.6822123527526855,1.6822123527526855,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-25,XN4WDM-R,1.6819679737091064,1.6819679737091064,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-11-30,BBD288-R,1.6817398071289062,1.6817398071289062,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-04-23,H0LD9N-R,1.6813956499099731,1.6813956499099731,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-24,GKYKWV-R,1.6782900094985962,1.6782900094985962,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-02,DD1BR4-R,1.6666667461395264,1.6666667461395264,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-05-05,FFYYD2-R,1.6666667461395264,1.6666667461395264,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-04-17,BBD288-R,1.6660770177841187,1.6660770177841187,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-10-29,BBD288-R,1.6622183322906494,1.6622183322906494,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-05-22,GSZ4W1-R,1.661995768547058,1.661995768547058,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-08,GYM5PB-R,1.6613116264343262,1.6613116264343262,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-14,VDT2VP-R,1.6589617729187012,1.6589617729187012,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-22,R20913-R,1.6586310863494873,1.6586310863494873,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-10-25,GKYKWV-R,1.6569570302963257,1.6569570302963257,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2010-05-06,F3Q31N-R,1.6562503576278687,1.6562503576278687,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-10-23,GKYKWV-R,1.6556570529937744,1.6556570529937744,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-01-07,BBD288-R,1.6545685529708862,1.6545685529708862,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-04-05,GKYKWV-R,1.6535085439682007,1.6535085439682007,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2008-09-03,WJZT39-R,1.653482437133789,1.653482437133789,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-06-17,MBLWWK-R,1.652801752090454,1.652801752090454,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-13,GGPTR9-R,1.6508777141571045,1.6508777141571045,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-10,SNC4KL-R,1.6500177383422852,1.6500177383422852,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-02,MBLWWK-R,1.648192048072815,1.648192048072815,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-26,GKYKWV-R,1.640815258026123,1.640815258026123,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2026-01-20,JCJY7P-R,1.6396709,1.6396709,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-08-24,D4ZPQY-R,1.638596773147583,1.638596773147583,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2014-05-22,DMWGF9-R,1.63077974319458,1.63077974319458,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-04-11,SD6ZY7-R,1.6306610107421875,1.6306610107421875,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-11-11,GGKD94-R,1.6283589601516724,1.6283589601516724,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-06-05,RJ3WCJ-R,1.6282615661621094,1.6282615661621094,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-09-15,WNGGFB-R,1.624434471130371,1.624434471130371,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-01-08,TM9JL7-R,1.624276876449585,1.624276876449585,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-06-08,TZ1NKH-R,1.6171773672103882,1.6171773672103882,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-06-19,GM3PSR-R,1.6170928478240967,1.6170928478240967,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-06-07,R3Q0GG-R,1.6159913539886475,1.6159913539886475,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-03-12,LWYB11-R,1.6156035661697388,1.6156035661697388,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-10-16,Q0MSX3-R,1.6152782440185547,1.6152782440185547,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-16,BPGXPL-R,1.6151854991912842,1.6151854991912842,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-18,KHDQ8Q-R,1.6150016784667969,1.6150016784667969,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-02,WX9N7K-R,1.6139113903045654,1.6139113903045654,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-04-03,HJN4MS-R,1.6122448444366455,1.6122448444366455,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2009-03-18,HTN4RM-R,1.6110140085220337,1.6110140085220337,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-18,GYM5PB-R,1.6105875968933105,1.6105875968933105,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-09-18,G5HD02-R,1.6091753244400024,1.6091753244400024,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-08-03,T7HRLL-R,1.6049355268478394,1.6049355268478394,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-19,WRV9CQ-R,1.6048134565353394,1.6048134565353394,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-02-05,GKYKWV-R,1.6035587787628174,1.6035587787628174,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-02-26,GKYKWV-R,1.6021159887313843,1.6021159887313843,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2013-03-26,LFC9YV-R,1.6006487607955933,1.6006487607955933,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2014-12-05,GSSSN0-R,1.6000001430511475,1.6000001430511475,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-11,QBCTL6-R,1.5971095561981201,1.5971095561981201,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-02-12,GKYKWV-R,1.5941755771636963,1.5941755771636963,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-15,PRCZJK-R,1.5931451320648193,1.5931451320648193,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-10-16,BBD288-R,1.5875468254089355,1.5875468254089355,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2005-07-01,K13MZN-R,1.5855803489685059,1.5855803489685059,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-06,GYM5PB-R,1.58441162109375,1.58441162109375,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2010-05-06,CGNCF9-R,1.581538438796997,1.581538438796997,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-10-09,V05L58-R,1.578932285308838,1.578932285308838,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-05,STMHH8-R,1.5743408203125,1.5743408203125,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-09-03,WDK2F1-R,1.572359323501587,1.572359323501587,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-10,MNWCSY-R,1.5595990419387817,1.5595990419387817,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2008-06-19,LX4GRT-R,1.5593452453613281,1.5593452453613281,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-03-13,RB6WXB-R,1.5583771467208862,1.5583771467208862,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-11-09,T7HRLL-R,1.5563316345214844,1.5563316345214844,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2013-10-16,XHFQ71-R,1.555363655090332,1.555363655090332,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2007-02-08,NYK5TL-R,1.5507372617721558,1.5507372617721558,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-04-06,XNX0MF-R,1.5499999523162842,1.5499999523162842,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2008-01-29,N80V19-R,1.5455436706542969,1.5455436706542969,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-10-10,FFYYD2-R,1.545454740524292,1.545454740524292,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-11-14,QVSQJ4-R,1.545454740524292,1.545454740524292,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-08-31,WDK2F1-R,1.5454094409942627,1.5454094409942627,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-02,W12X0Q-R,1.5450761318206787,1.5450761318206787,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-06-29,X42QXQ-R,1.544886827468872,1.544886827468872,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-27,PXTLVJ-R,1.544263243675232,1.544263243675232,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-24,LLZBW5-R,1.5438096523284912,1.5438096523284912,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-28,H6ZV58-R,1.5389113426208496,1.5389113426208496,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-15,GHXJST-R,1.5350134372711182,1.5350134372711182,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-04-04,QBPHNX-R,1.529576301574707,1.529576301574707,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-06-15,T7HRLL-R,1.5288114547729492,1.5288114547729492,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-03-09,GGKD94-R,1.5278972387313843,1.5278972387313843,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-03-31,FWDR63-R,1.5256826877593994,1.5256826877593994,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2009-03-09,QR9H6P-R,1.5234019756317139,1.5234019756317139,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-28,VDT2VP-R,1.5199787616729736,1.5199787616729736,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-28,GYM5PB-R,1.5199782848358154,1.5199782848358154,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-09-13,GKYKWV-R,1.5199229717254639,1.5199229717254639,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-09-05,HN45T9-R,1.51797616481781,1.51797616481781,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-01-28,T7HRLL-R,1.5178662538528442,1.5178662538528442,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-02-26,T7HRLL-R,1.51755952835083,1.51755952835083,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2008-10-31,LX4GRT-R,1.5172356367111206,1.5172356367111206,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-01-02,T7HRLL-R,1.5169533491134644,1.5169533491134644,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-12-15,SNC4KL-R,1.5168346166610718,1.5168346166610718,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2012-02-03,W169HX-R,1.5157320499420166,1.5157320499420166,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2009-03-30,MKJ19J-R,1.5154471397399902,1.5154471397399902,review,abs_threshold,needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
